entropy, bfr, shf, used, blocked, ratio
41.190476, 0.811327 , 1.564606 , 0.528003 , 0 , 0.00
41.095238, 0.812333 , 1.561723 , 0.528815 , 0 , 0.00
41.095238, 0.811710 , 1.559217 , 0.529897 , 0 , 0.00
41.095238, 0.811483 , 1.556483 , 0.530844 , 0 , 0.00
40.904762, 0.804197 , 1.567923 , 0.523539 , 0 , 0.00
40.904762, 0.803324 , 1.560581 , 0.525703 , 0 , 0.00
40.428571, 0.805197 , 1.570109 , 0.521104 , 0 , 0.00
40.238095, 0.805041 , 1.567311 , 0.521645 , 0 , 0.00
40.095238, 0.804777 , 1.583320 , 0.514610 , 0 , 0.00
40.000000, 0.804639 , 1.580897 , 0.515152 , 0 , 0.00
39.809524, 0.803787 , 1.574287 , 0.516775 , 0 , 0.00
39.809524, 0.803028 , 1.570263 , 0.518398 , 0 , 0.00
39.714286, 0.802702 , 1.567841 , 0.518939 , 0 , 0.00
39.714286, 0.801485 , 1.559916 , 0.521374 , 0 , 0.00
39.904762, 0.801769 , 1.563783 , 0.520563 , 0 , 0.00
39.809524, 0.801885 , 1.560368 , 0.521780 , 0 , 0.00
39.904762, 0.803454 , 1.558379 , 0.523674 , 0 , 0.00
39.904762, 0.802701 , 1.552986 , 0.525298 , 0 , 0.00
39.809524, 0.802485 , 1.550643 , 0.525839 , 0 , 0.00
39.904762, 0.806752 , 1.548121 , 0.528680 , 0 , 0.00
39.904762, 0.805851 , 1.542478 , 0.532468 , 0 , 0.00
40.380952, 0.806412 , 1.551769 , 0.530168 , 0 , 0.00
40.380952, 0.805860 , 1.546355 , 0.531791 , 0 , 0.00
40.476190, 0.805965 , 1.562125 , 0.525298 , 0 , 0.00
40.476190, 0.805892 , 1.558675 , 0.526515 , 0 , 0.00
40.476190, 0.805468 , 1.554566 , 0.528139 , 0 , 0.00
40.285714, 0.807363 , 1.559437 , 0.524351 , 0 , 0.00
40.380952, 0.807587 , 1.554960 , 0.526786 , 0 , 0.00
40.761905, 0.810442 , 1.576830 , 0.520157 , 0 , 0.00
40.857143, 0.809873 , 1.572894 , 0.522592 , 0 , 0.00
40.761905, 0.809398 , 1.568798 , 0.523674 , 0 , 0.00
40.761905, 0.809225 , 1.566117 , 0.524215 , 0 , 0.00
41.142857, 0.816316 , 1.590885 , 0.516910 , 0 , 0.00
41.238095, 0.821656 , 1.589112 , 0.519345 , 0 , 0.00
41.238095, 0.821529 , 1.587711 , 0.519751 , 0 , 0.00
41.238095, 0.820872 , 1.582690 , 0.521916 , 0 , 0.00
41.238095, 0.820336 , 1.579543 , 0.523539 , 0 , 0.00
41.238095, 0.822883 , 1.575239 , 0.525433 , 0 , 0.00
40.809524, 0.821513 , 1.580488 , 0.520292 , 0 , 0.00
40.809524, 0.820782 , 1.575933 , 0.522321 , 0 , 0.00
40.619048, 0.820613 , 1.573942 , 0.522727 , 0 , 0.00
40.619048, 0.820469 , 1.572166 , 0.523268 , 0 , 0.00
40.714286, 0.818490 , 1.598217 , 0.514475 , 0 , 0.00
40.714286, 0.818231 , 1.595705 , 0.515152 , 0 , 0.00
40.714286, 0.818767 , 1.593648 , 0.515963 , 0 , 0.00
40.809524, 0.817779 , 1.588243 , 0.518128 , 0 , 0.00
40.809524, 0.817644 , 1.587232 , 0.518398 , 0 , 0.00
41.000000, 0.819251 , 1.600088 , 0.514069 , 0 , 0.00
41.190476, 0.818022 , 1.594672 , 0.517316 , 0 , 0.00
41.190476, 0.817424 , 1.588838 , 0.518939 , 0 , 0.00
41.047619, 0.817238 , 1.586459 , 0.519345 , 0 , 0.00
40.952381, 0.817141 , 1.585130 , 0.519616 , 0 , 0.00
40.857143, 0.816930 , 1.583197 , 0.520157 , 0 , 0.00
40.857143, 0.816549 , 1.580762 , 0.520969 , 0 , 0.00
40.952381, 0.817857 , 1.578165 , 0.522186 , 0 , 0.00
40.761905, 0.819790 , 1.605070 , 0.511228 , 0 , 0.00
40.761905, 0.819318 , 1.600866 , 0.512446 , 0 , 0.00
40.666667, 0.818871 , 1.597245 , 0.513663 , 0 , 0.00
40.666667, 0.816828 , 1.585277 , 0.517992 , 0 , 0.00
40.666667, 0.816617 , 1.583967 , 0.518398 , 0 , 0.00
40.666667, 0.816617 , 1.583967 , 0.518398 , 1 , 0.24
40.666667, 0.816617 , 1.583967 , 0.518398 , 1 , 0.40
40.666667, 0.816243 , 1.582165 , 0.519210 , 0 , 0.40
40.380952, 0.819394 , 1.603953 , 0.510687 , 0 , 0.41
40.380952, 0.819114 , 1.602066 , 0.511228 , 0 , 0.42
40.380952, 0.818752 , 1.598843 , 0.512311 , 0 , 0.36
40.285714, 0.817522 , 1.588405 , 0.515557 , 0 , 0.32
40.190476, 0.820190 , 1.594687 , 0.514205 , 0 , 0.31
40.285714, 0.819165 , 1.589222 , 0.516910 , 0 , 0.33
40.380952, 0.820356 , 1.591126 , 0.517722 , 0 , 0.33
40.285714, 0.819929 , 1.587571 , 0.518804 , 0 , 0.18
40.190476, 0.819767 , 1.585800 , 0.519210 , 0 , 0.00
40.190476, 0.819511 , 1.583518 , 0.519751 , 0 , 0.00
40.095238, 0.818677 , 1.577392 , 0.521780 , 0 , 0.00
40.000000, 0.818476 , 1.575756 , 0.522051 , 0 , 0.00
40.190476, 0.821098 , 1.574479 , 0.523674 , 0 , 0.00
40.095238, 0.820783 , 1.571315 , 0.524486 , 0 , 0.00
40.095238, 0.820101 , 1.563435 , 0.527327 , 0 , 0.00
40.095238, 0.819961 , 1.562064 , 0.527733 , 0 , 0.00
40.095238, 0.819379 , 1.555888 , 0.529897 , 0 , 0.00
40.000000, 0.819181 , 1.553465 , 0.530438 , 0 , 0.00
40.285714, 0.819509 , 1.575132 , 0.523133 , 0 , 0.00
40.190476, 0.819464 , 1.574339 , 0.523268 , 0 , 0.00
40.095238, 0.819481 , 1.571790 , 0.524080 , 0 , 0.00
40.095238, 0.819279 , 1.570628 , 0.524486 , 0 , 0.00
40.000000, 0.818989 , 1.567322 , 0.525298 , 0 , 0.00
40.285714, 0.819625 , 1.570021 , 0.523945 , 0 , 0.00
40.285714, 0.819257 , 1.567118 , 0.524756 , 0 , 0.00
40.285714, 0.818608 , 1.561710 , 0.526921 , 0 , 0.00
40.285714, 0.817930 , 1.556248 , 0.528815 , 0 , 0.00
40.380952, 0.818728 , 1.551547 , 0.531656 , 0 , 0.00
40.476190, 0.818023 , 1.549243 , 0.533009 , 0 , 0.00
40.571429, 0.819372 , 1.564295 , 0.525162 , 0 , 0.00
40.476190, 0.819162 , 1.562361 , 0.525568 , 0 , 0.00
40.476190, 0.818966 , 1.560979 , 0.526109 , 0 , 0.00
40.380952, 0.818573 , 1.557908 , 0.526921 , 0 , 0.00
40.190476, 0.818435 , 1.555981 , 0.527327 , 0 , 0.00
40.285714, 0.811228 , 1.563654 , 0.521645 , 0 , 0.00
40.095238, 0.811502 , 1.558211 , 0.523268 , 0 , 0.00
40.047619, 0.811425 , 1.557418 , 0.523404 , 0 , 0.00
39.857143, 0.810350 , 1.550808 , 0.525027 , 0 , 0.00
39.857143, 0.809935 , 1.548600 , 0.526109 , 0 , 0.00
39.571429, 0.809095 , 1.539968 , 0.528139 , 0 , 0.00
39.476190, 0.808941 , 1.538034 , 0.528544 , 0 , 0.00
39.476190, 0.808765 , 1.535753 , 0.529085 , 0 , 0.00
40.047619, 0.816796 , 1.556916 , 0.524351 , 0 , 0.00
40.047619, 0.816488 , 1.553959 , 0.525162 , 0 , 0.00
40.047619, 0.815970 , 1.549340 , 0.526786 , 0 , 0.00
40.047619, 0.815380 , 1.544879 , 0.528950 , 0 , 0.00
40.047619, 0.818793 , 1.570964 , 0.520292 , 0 , 0.00
40.238095, 0.818841 , 1.565726 , 0.522727 , 0 , 0.00
40.238095, 0.818725 , 1.564782 , 0.522998 , 0 , 0.00
40.238095, 0.818586 , 1.562741 , 0.523674 , 0 , 0.00
40.238095, 0.818165 , 1.560533 , 0.524756 , 0 , 0.00
40.238095, 0.817967 , 1.559712 , 0.525433 , 0 , 0.00
40.333333, 0.816404 , 1.555404 , 0.528274 , 0 , 0.00
39.857143, 0.815676 , 1.583339 , 0.515828 , 0 , 0.00
39.857143, 0.814583 , 1.575415 , 0.518263 , 0 , 0.00
39.952381, 0.818579 , 1.569575 , 0.521510 , 0 , 0.00
39.952381, 0.817541 , 1.562980 , 0.523539 , 0 , 0.00
40.047619, 0.817808 , 1.581149 , 0.516098 , 0 , 0.00
40.047619, 0.817434 , 1.578653 , 0.517045 , 0 , 0.00
39.857143, 0.816716 , 1.571308 , 0.519210 , 0 , 0.00
39.666667, 0.816105 , 1.565553 , 0.520563 , 0 , 0.00
39.476190, 0.815720 , 1.561923 , 0.521374 , 0 , 0.00
39.380952, 0.814501 , 1.556529 , 0.523810 , 0 , 0.00
39.571429, 0.814129 , 1.569194 , 0.518939 , 0 , 0.00
39.476190, 0.813394 , 1.563942 , 0.520833 , 0 , 0.00
39.523810, 0.813192 , 1.561938 , 0.521239 , 0 , 0.00
39.523810, 0.812529 , 1.557947 , 0.522321 , 0 , 0.00
39.619048, 0.811883 , 1.553027 , 0.523945 , 0 , 0.00
39.619048, 0.813584 , 1.550721 , 0.525027 , 0 , 0.00
39.428571, 0.813030 , 1.545746 , 0.526245 , 0 , 0.00
39.714286, 0.813417 , 1.548924 , 0.525974 , 0 , 0.00
39.714286, 0.813107 , 1.547294 , 0.526380 , 0 , 0.00
39.809524, 0.814554 , 1.542049 , 0.529627 , 0 , 0.00
39.238095, 0.799843 , 1.538103 , 0.523674 , 0 , 0.00
39.333333, 0.799843 , 1.537266 , 0.524486 , 0 , 0.00
39.333333, 0.799726 , 1.536495 , 0.524756 , 0 , 0.00
39.333333, 0.800503 , 1.545100 , 0.521645 , 0 , 0.00
39.523810, 0.798815 , 1.534330 , 0.525433 , 0 , 0.00
39.523810, 0.802070 , 1.534437 , 0.527056 , 0 , 0.00
39.619048, 0.801197 , 1.529199 , 0.528680 , 0 , 0.00
39.666667, 0.798892 , 1.554560 , 0.518534 , 0 , 0.00
39.761905, 0.796992 , 1.549477 , 0.521780 , 0 , 0.00
39.761905, 0.796296 , 1.544843 , 0.523674 , 0 , 0.00
39.857143, 0.794657 , 1.537840 , 0.526515 , 0 , 0.00
39.952381, 0.797707 , 1.532504 , 0.529356 , 0 , 0.00
39.952381, 0.797068 , 1.527715 , 0.530979 , 0 , 0.00
39.952381, 0.796791 , 1.524491 , 0.532062 , 0 , 0.00
40.047619, 0.795905 , 1.519203 , 0.534226 , 0 , 0.00
40.047619, 0.794997 , 1.513599 , 0.536391 , 0 , 0.00
40.142857, 0.793873 , 1.512437 , 0.537744 , 0 , 0.00
39.952381, 0.789689 , 1.524868 , 0.530979 , 0 , 0.00
40.047619, 0.788983 , 1.522399 , 0.532062 , 0 , 0.00
39.952381, 0.792105 , 1.513653 , 0.535308 , 0 , 0.00
39.952381, 0.791008 , 1.506334 , 0.537744 , 0 , 0.00
39.761905, 0.790116 , 1.501248 , 0.538961 , 0 , 0.00
39.761905, 0.789704 , 1.497830 , 0.540043 , 0 , 0.00
39.571429, 0.788662 , 1.491208 , 0.541667 , 0 , 0.00
39.380952, 0.789916 , 1.495647 , 0.539096 , 0 , 0.00
39.476190, 0.789023 , 1.487455 , 0.542343 , 0 , 0.00
39.666667, 0.788097 , 1.482508 , 0.545184 , 0 , 0.00
39.619048, 0.788039 , 1.481715 , 0.545319 , 0 , 0.00
39.428571, 0.787460 , 1.476629 , 0.546537 , 0 , 0.00
39.428571, 0.787153 , 1.474689 , 0.547213 , 0 , 0.00
39.142857, 0.786631 , 1.477100 , 0.544778 , 0 , 0.00
39.238095, 0.785954 , 1.473346 , 0.546402 , 0 , 0.00
39.142857, 0.785969 , 1.472142 , 0.546807 , 0 , 0.00
39.142857, 0.785306 , 1.467119 , 0.548160 , 0 , 0.00
39.047619, 0.785092 , 1.462330 , 0.549784 , 0 , 0.00
39.047619, 0.784226 , 1.460289 , 0.550460 , 0 , 0.00
39.047619, 0.783836 , 1.457793 , 0.551407 , 0 , 0.00
39.428571, 0.786901 , 1.469342 , 0.548295 , 0 , 0.00
39.619048, 0.785899 , 1.464933 , 0.550731 , 0 , 0.00
39.619048, 0.787844 , 1.460717 , 0.552354 , 0 , 0.00
39.523810, 0.787480 , 1.457412 , 0.553166 , 0 , 0.00
39.714286, 0.788221 , 1.453359 , 0.556006 , 0 , 0.00
39.714286, 0.788116 , 1.452736 , 0.556277 , 0 , 0.00
39.714286, 0.787025 , 1.451675 , 0.557359 , 0 , 0.00
40.047619, 0.789112 , 1.470862 , 0.551542 , 1 , 0.13
40.238095, 0.790036 , 1.469498 , 0.554789 , 0 , 0.12
40.047619, 0.789427 , 1.463484 , 0.556412 , 0 , 0.13
39.571429, 0.789906 , 1.485733 , 0.546672 , 0 , 0.12
39.571429, 0.789863 , 1.482150 , 0.548025 , 0 , 0.13
39.571429, 0.789466 , 1.479300 , 0.548837 , 0 , 0.13
39.380952, 0.788936 , 1.476502 , 0.549378 , 0 , 0.14
39.380952, 0.788441 , 1.474156 , 0.550460 , 0 , 0.14
39.476190, 0.788065 , 1.471877 , 0.551542 , 0 , 0.13
39.285714, 0.787890 , 1.470012 , 0.551948 , 0 , 0.14
39.380952, 0.786778 , 1.466475 , 0.554113 , 0 , 0.00
39.380952, 0.786336 , 1.463739 , 0.555195 , 0 , 0.00
39.476190, 0.786650 , 1.462027 , 0.556006 , 0 , 0.00
39.285714, 0.784272 , 1.477243 , 0.550189 , 0 , 0.00
39.190476, 0.784041 , 1.473938 , 0.551001 , 0 , 0.00
39.190476, 0.782298 , 1.466402 , 0.553030 , 0 , 0.00
39.095238, 0.782095 , 1.464468 , 0.553436 , 0 , 0.00
39.095238, 0.786007 , 1.461538 , 0.555601 , 0 , 0.00
39.190476, 0.785275 , 1.458550 , 0.556818 , 0 , 0.00
39.190476, 0.785024 , 1.456270 , 0.557630 , 0 , 0.00
39.095238, 0.784945 , 1.455477 , 0.557765 , 0 , 0.00
38.904762, 0.787482 , 1.478194 , 0.547078 , 0 , 0.00
39.095238, 0.786232 , 1.474176 , 0.549107 , 0 , 0.00
39.190476, 0.785270 , 1.470557 , 0.551542 , 0 , 0.00
39.190476, 0.785020 , 1.469524 , 0.551813 , 0 , 0.00
39.190476, 0.784325 , 1.465568 , 0.553436 , 0 , 0.00
39.000000, 0.784014 , 1.462077 , 0.554248 , 0 , 0.00
39.190476, 0.782085 , 1.455360 , 0.557495 , 0 , 0.00
39.285714, 0.782679 , 1.450293 , 0.560741 , 0 , 0.00
39.190476, 0.783104 , 1.442529 , 0.563988 , 0 , 0.00
39.095238, 0.782455 , 1.438295 , 0.565341 , 0 , 0.00
39.095238, 0.782244 , 1.436247 , 0.565882 , 0 , 0.00
39.095238, 0.783220 , 1.453774 , 0.558036 , 0 , 0.00
39.095238, 0.783152 , 1.453239 , 0.558171 , 0 , 0.00
39.095238, 0.782929 , 1.451422 , 0.558577 , 0 , 0.00
39.000000, 0.782746 , 1.449000 , 0.559118 , 0 , 0.00
39.000000, 0.782143 , 1.445578 , 0.559930 , 0 , 0.00
39.190476, 0.785786 , 1.463401 , 0.554383 , 0 , 0.00
39.190476, 0.785696 , 1.462457 , 0.554654 , 0 , 0.00
39.285714, 0.783733 , 1.455262 , 0.557495 , 0 , 0.00
39.285714, 0.783378 , 1.452261 , 0.558306 , 0 , 0.00
39.190476, 0.787577 , 1.468738 , 0.551813 , 0 , 0.00
39.190476, 0.787509 , 1.467597 , 0.552083 , 0 , 0.00
39.380952, 0.789762 , 1.482200 , 0.547619 , 0 , 0.00
39.285714, 0.791451 , 1.495214 , 0.542343 , 0 , 0.00
39.285714, 0.790427 , 1.490592 , 0.543696 , 0 , 0.00
39.190476, 0.790353 , 1.487708 , 0.544508 , 0 , 0.00
39.285714, 0.789536 , 1.479361 , 0.547754 , 0 , 0.00
39.285714, 0.790050 , 1.476351 , 0.548837 , 0 , 0.00
39.190476, 0.790220 , 1.474582 , 0.549378 , 0 , 0.00
39.190476, 0.789871 , 1.472188 , 0.550189 , 0 , 0.00
39.285714, 0.789746 , 1.474593 , 0.548295 , 0 , 0.00
39.190476, 0.789552 , 1.472311 , 0.548837 , 0 , 0.00
39.095238, 0.789300 , 1.469434 , 0.549513 , 0 , 0.00
39.095238, 0.788586 , 1.463965 , 0.551407 , 0 , 0.00
39.095238, 0.788367 , 1.462487 , 0.551948 , 0 , 0.00
39.190476, 0.790614 , 1.457554 , 0.554383 , 0 , 0.00
39.190476, 0.790500 , 1.456485 , 0.554654 , 0 , 0.00
39.571429, 0.791469 , 1.476550 , 0.548566 , 0 , 0.00
39.571429, 0.790974 , 1.471662 , 0.549784 , 0 , 0.00
39.761905, 0.799711 , 1.471580 , 0.554113 , 0 , 0.00
39.857143, 0.804500 , 1.470571 , 0.556953 , 0 , 0.00
39.761905, 0.804053 , 1.467115 , 0.558171 , 0 , 0.00
40.047619, 0.808145 , 1.461271 , 0.563582 , 0 , 0.00
40.047619, 0.809918 , 1.484047 , 0.554518 , 0 , 0.00
39.952381, 0.809226 , 1.478930 , 0.556142 , 0 , 0.00
40.047619, 0.808635 , 1.475671 , 0.557495 , 0 , 0.00
40.047619, 0.808304 , 1.474334 , 0.558036 , 0 , 0.00
40.047619, 0.808304 , 1.474334 , 0.558036 , 1 , 0.13
40.142857, 0.811652 , 1.474233 , 0.559659 , 0 , 0.13
40.142857, 0.811358 , 1.472071 , 0.560335 , 0 , 0.13
40.047619, 0.811295 , 1.471278 , 0.560471 , 0 , 0.15
39.571429, 0.812406 , 1.488023 , 0.551948 , 0 , 0.16
39.571429, 0.811933 , 1.484352 , 0.553030 , 0 , 0.16
39.571429, 0.811049 , 1.479820 , 0.554924 , 0 , 0.14
39.476190, 0.810391 , 1.474995 , 0.556548 , 0 , 0.14
39.380952, 0.809803 , 1.471285 , 0.557495 , 0 , 0.14
39.285714, 0.812837 , 1.483088 , 0.552624 , 0 , 0.13
39.095238, 0.811586 , 1.472623 , 0.555871 , 0 , 0.00
39.095238, 0.811002 , 1.469557 , 0.556818 , 0 , 0.00
39.190476, 0.810416 , 1.466245 , 0.559253 , 0 , 0.00
39.476190, 0.811954 , 1.471273 , 0.558306 , 0 , 0.00
39.476190, 0.811197 , 1.466074 , 0.560471 , 0 , 0.00
39.666667, 0.811810 , 1.466661 , 0.562094 , 0 , 0.00
39.666667, 0.811650 , 1.465031 , 0.562500 , 0 , 0.00
39.571429, 0.810973 , 1.459058 , 0.564529 , 0 , 0.00
39.095238, 0.809244 , 1.464386 , 0.561147 , 0 , 0.00
38.904762, 0.808935 , 1.455678 , 0.563853 , 0 , 0.00
39.000000, 0.808251 , 1.453067 , 0.566288 , 0 , 0.00
39.000000, 0.807934 , 1.451161 , 0.566829 , 0 , 0.00
39.190476, 0.809584 , 1.447835 , 0.569264 , 0 , 0.00
39.190476, 0.809288 , 1.445441 , 0.570076 , 0 , 0.00
39.285714, 0.808916 , 1.441546 , 0.572105 , 0 , 0.00
39.476190, 0.813779 , 1.438722 , 0.575352 , 0 , 0.00
39.190476, 0.813072 , 1.431454 , 0.576975 , 0 , 0.00
39.190476, 0.814838 , 1.427395 , 0.579140 , 0 , 0.00
38.571429, 0.810175 , 1.444117 , 0.570617 , 0 , 0.00
38.666667, 0.809833 , 1.444257 , 0.571429 , 0 , 0.00
38.761905, 0.808747 , 1.438824 , 0.573323 , 0 , 0.00
39.666667, 0.816298 , 1.464281 , 0.569940 , 0 , 0.00
39.666667, 0.816173 , 1.463319 , 0.570211 , 0 , 0.00
39.666667, 0.815025 , 1.458368 , 0.572105 , 0 , 0.00
39.666667, 0.815377 , 1.456671 , 0.572917 , 0 , 0.00
39.666667, 0.814374 , 1.450198 , 0.575081 , 0 , 0.00
39.476190, 0.814214 , 1.448123 , 0.575487 , 0 , 0.00
39.476190, 0.816651 , 1.459889 , 0.571429 , 0 , 0.00
39.571429, 0.815454 , 1.456456 , 0.573593 , 0 , 0.00
39.666667, 0.816005 , 1.453570 , 0.575216 , 0 , 0.00
39.476190, 0.815317 , 1.446640 , 0.576840 , 0 , 0.00
39.190476, 0.814453 , 1.439372 , 0.578463 , 0 , 0.00
39.095238, 0.813852 , 1.449372 , 0.573728 , 0 , 0.00
39.095238, 0.813734 , 1.448394 , 0.573999 , 0 , 0.00
39.095238, 0.813643 , 1.447177 , 0.574405 , 0 , 0.00
39.190476, 0.815196 , 1.440634 , 0.577652 , 0 , 0.00
39.190476, 0.814694 , 1.438464 , 0.578463 , 0 , 0.00
39.095238, 0.814600 , 1.437065 , 0.578734 , 0 , 0.00
39.000000, 0.813941 , 1.429365 , 0.580763 , 0 , 0.00
39.000000, 0.813636 , 1.427458 , 0.581304 , 0 , 0.00
39.380952, 0.817296 , 1.465004 , 0.568182 , 0 , 0.00
39.190476, 0.816874 , 1.457120 , 0.570617 , 0 , 0.00
39.190476, 0.816517 , 1.455838 , 0.571293 , 0 , 0.00
39.190476, 0.815964 , 1.453141 , 0.572105 , 0 , 0.00
39.190476, 0.815690 , 1.451376 , 0.572646 , 0 , 0.00
39.095238, 0.815325 , 1.448837 , 0.573187 , 0 , 0.00
39.190476, 0.814704 , 1.445664 , 0.574405 , 0 , 0.00
39.095238, 0.814559 , 1.444265 , 0.574675 , 0 , 0.00
39.190476, 0.811120 , 1.462275 , 0.566964 , 0 , 0.00
39.095238, 0.810972 , 1.460876 , 0.567235 , 0 , 0.00
39.190476, 0.810884 , 1.459781 , 0.567505 , 0 , 0.00
39.000000, 0.810447 , 1.454284 , 0.568723 , 0 , 0.00
39.190476, 0.815967 , 1.452905 , 0.570752 , 0 , 0.00
39.285714, 0.821389 , 1.457920 , 0.570617 , 0 , 0.00
39.285714, 0.820987 , 1.455245 , 0.571699 , 0 , 0.00
39.285714, 0.820773 , 1.453321 , 0.572511 , 0 , 0.00
39.285714, 0.820337 , 1.450741 , 0.573323 , 0 , 0.00
39.380952, 0.822463 , 1.461686 , 0.569129 , 0 , 0.00
39.476190, 0.822225 , 1.460504 , 0.570752 , 0 , 0.00
39.380952, 0.822061 , 1.459299 , 0.571158 , 0 , 0.00
39.380952, 0.821897 , 1.457910 , 0.571699 , 0 , 0.00
39.476190, 0.821535 , 1.451612 , 0.574405 , 0 , 0.00
39.476190, 0.821226 , 1.448728 , 0.575352 , 0 , 0.00
39.571429, 0.824397 , 1.448417 , 0.576975 , 0 , 0.00
39.476190, 0.823621 , 1.443378 , 0.578328 , 0 , 0.00
39.571429, 0.822910 , 1.470035 , 0.567370 , 0 , 0.00
39.571429, 0.822754 , 1.468568 , 0.567776 , 0 , 0.00
39.571429, 0.822627 , 1.467286 , 0.568047 , 0 , 0.00
39.571429, 0.822627 , 1.467286 , 0.568047 , 1 , 0.19
39.952381, 0.823478 , 1.482307 , 0.563718 , 0 , 0.19
39.857143, 0.823177 , 1.480186 , 0.564259 , 0 , 0.20
39.857143, 0.823177 , 1.480186 , 0.564259 , 1 , 0.35
39.857143, 0.822550 , 1.477875 , 0.564935 , 0 , 0.37
39.904762, 0.821239 , 1.482163 , 0.561553 , 0 , 0.33
39.714286, 0.820512 , 1.476817 , 0.562771 , 0 , 0.35
39.714286, 0.819481 , 1.470670 , 0.564935 , 0 , 0.34
39.714286, 0.819010 , 1.467504 , 0.566017 , 0 , 0.32
39.714286, 0.818882 , 1.466319 , 0.566423 , 0 , 0.32
39.523810, 0.818262 , 1.461351 , 0.567776 , 0 , 0.17
39.523810, 0.820447 , 1.456104 , 0.571023 , 0 , 0.15
39.714286, 0.821395 , 1.461904 , 0.569399 , 0 , 0.14
39.619048, 0.821268 , 1.460041 , 0.569805 , 0 , 0.00
39.619048, 0.820982 , 1.458593 , 0.570346 , 0 , 0.00
39.714286, 0.820380 , 1.454455 , 0.571564 , 0 , 0.00
40.000000, 0.823158 , 1.473663 , 0.565070 , 0 , 0.00
40.000000, 0.822204 , 1.468194 , 0.566964 , 0 , 0.00
40.000000, 0.824172 , 1.493724 , 0.558306 , 0 , 0.00
40.000000, 0.825500 , 1.490628 , 0.559389 , 0 , 0.00
40.000000, 0.824348 , 1.484533 , 0.561418 , 0 , 0.00
40.000000, 0.823444 , 1.479042 , 0.563312 , 0 , 0.00
40.095238, 0.823697 , 1.476105 , 0.564529 , 0 , 0.00
40.190476, 0.821220 , 1.502758 , 0.551001 , 0 , 0.00
40.476190, 0.823875 , 1.516345 , 0.548025 , 0 , 0.00
40.476190, 0.823678 , 1.514571 , 0.548566 , 0 , 0.00
40.571429, 0.823582 , 1.510588 , 0.550189 , 0 , 0.00
40.571429, 0.822903 , 1.505829 , 0.551813 , 0 , 0.00
40.571429, 0.822472 , 1.502569 , 0.553030 , 0 , 0.00
40.476190, 0.824413 , 1.511492 , 0.549378 , 0 , 0.00
40.571429, 0.823711 , 1.506075 , 0.551001 , 0 , 0.00
40.476190, 0.823448 , 1.502923 , 0.551813 , 0 , 0.00
40.476190, 0.823293 , 1.500839 , 0.552354 , 0 , 0.00
40.571429, 0.822073 , 1.536319 , 0.540179 , 0 , 0.00
40.476190, 0.821955 , 1.534732 , 0.540449 , 0 , 0.00
40.380952, 0.821720 , 1.532310 , 0.540990 , 0 , 0.00
40.380952, 0.820824 , 1.526494 , 0.543155 , 0 , 0.00
40.476190, 0.822648 , 1.523069 , 0.545319 , 0 , 0.00
39.904762, 0.814732 , 1.526159 , 0.540043 , 0 , 0.00
40.000000, 0.814177 , 1.523617 , 0.541261 , 0 , 0.00
39.904762, 0.814400 , 1.514884 , 0.544102 , 0 , 0.00
39.904762, 0.814258 , 1.513924 , 0.544372 , 0 , 0.00
39.809524, 0.814153 , 1.511991 , 0.544778 , 0 , 0.00
40.000000, 0.815434 , 1.521981 , 0.542073 , 0 , 0.00
40.095238, 0.816113 , 1.517458 , 0.544778 , 0 , 0.00
40.095238, 0.816713 , 1.512813 , 0.546672 , 0 , 0.00
40.095238, 0.815593 , 1.509395 , 0.547754 , 0 , 0.00
40.190476, 0.817500 , 1.506907 , 0.549648 , 0 , 0.00
40.190476, 0.817131 , 1.505201 , 0.550325 , 0 , 0.00
40.190476, 0.822671 , 1.510403 , 0.549513 , 0 , 0.00
40.476190, 0.824511 , 1.525074 , 0.545049 , 0 , 0.00
40.571429, 0.824080 , 1.520816 , 0.546131 , 0 , 0.00
40.571429, 0.823894 , 1.518304 , 0.546807 , 0 , 0.00
40.571429, 0.823684 , 1.516894 , 0.547213 , 0 , 0.00
40.476190, 0.823219 , 1.510801 , 0.548837 , 0 , 0.00
40.380952, 0.822975 , 1.509553 , 0.549107 , 0 , 0.00
40.714286, 0.823237 , 1.540979 , 0.539502 , 0 , 0.00
40.714286, 0.824326 , 1.538582 , 0.540314 , 0 , 0.00
40.714286, 0.824225 , 1.537438 , 0.540720 , 0 , 0.00
40.714286, 0.823881 , 1.534703 , 0.541667 , 0 , 0.00
40.809524, 0.822812 , 1.529814 , 0.543696 , 0 , 0.00
40.904762, 0.822239 , 1.524485 , 0.545725 , 0 , 0.00
41.000000, 0.821705 , 1.522012 , 0.546807 , 0 , 0.00
40.714286, 0.822310 , 1.527009 , 0.544372 , 0 , 0.00
40.809524, 0.829019 , 1.523931 , 0.547619 , 0 , 0.00
40.809524, 0.828274 , 1.517255 , 0.549784 , 0 , 0.00
40.809524, 0.828223 , 1.516720 , 0.549919 , 0 , 0.00
40.714286, 0.827405 , 1.507968 , 0.552760 , 0 , 0.00
40.714286, 0.827052 , 1.505788 , 0.553571 , 0 , 0.00
41.095238, 0.830776 , 1.533426 , 0.543561 , 0 , 0.00
41.095238, 0.830219 , 1.528537 , 0.544778 , 0 , 0.00
41.095238, 0.829961 , 1.527575 , 0.545319 , 0 , 0.00
41.095238, 0.829747 , 1.524659 , 0.546131 , 0 , 0.00
