"entropy";"pc";"bfr";"shf";"msi";"used";"demandsq";"lockss";"ratio"
"7.708333";"69.868906";"0.105809";"0.473913";"81.166667";"0.142756";"10";"0";"0.000000"
"32.208333";"1.854987";"0.701355";"1.365867";"324.875000";"0.498106";"11";"1";"0.010000"
"27.708333";"1.231298";"0.698730";"1.129736";"338.125000";"0.597775";"6";"4";"0.510000"
"31.083333";"2.103985";"0.686345";"1.322430";"321.791667";"0.505445";"2";"0";"0.010000"
"34.116279";"2.320640";"0.772062";"1.519293";"332.720930";"0.463332";"6";"0";"0.180000"
"43.790698";"0.627193";"0.815721";"1.360334";"340.116279";"0.603660";"3";"1";"0.150000"
"35.000000";"0.433416";"0.803337";"1.106792";"343.476190";"0.688988";"8";"2";"0.160000"
"32.166667";"1.694592";"0.716477";"1.387703";"327.375000";"0.503314";"5";"0";"0.010000"
"7.541667";"70.156145";"0.080092";"0.419328";"67.791667";"0.125118";"5";"0";"0.000000"
"6.166667";"89.144901";"0.117135";"0.458129";"74.291667";"0.108310";"7";"0";"0.000000"
"3.708333";"156.057044";"0.031008";"0.188755";"31.083333";"0.061790";"2";"0";"0.000000"
"28.708333";"0.892106";"0.763725";"1.136419";"336.291667";"0.629143";"13";"3";"0.260000"
"31.708333";"1.806816";"0.696798";"1.329469";"325.125000";"0.524029";"5";"0";"0.010000"
"31.000000";"1.201107";"0.731973";"1.321185";"336.083333";"0.534209";"5";"0";"0.180000"
"7.833333";"56.207343";"0.134769";"0.564457";"91.250000";"0.145241";"8";"0";"0.000000"
"31.500000";"1.085229";"0.733627";"1.185646";"332.208333";"0.601681";"8";"2";"0.130000"
"3.791667";"139.344142";"0.042556";"0.234023";"37.833333";"0.070431";"6";"0";"0.000000"
"33.541667";"1.316541";"0.734928";"1.288228";"334.625000";"0.559541";"5";"0";"0.220000"
"7.375000";"74.545436";"0.079696";"0.405027";"62.791667";"0.108902";"5";"0";"0.000000"
"28.418605";"2.461524";"0.727787";"1.295874";"325.069767";"0.510901";"3";"0";"0.340000"
"5.708333";"96.112291";"0.065576";"0.336071";"51.916667";"0.089844";"4";"0";"0.000000"
"3.541667";"182.819900";"0.027328";"0.173834";"27.500000";"0.055043";"3";"0";"0.000000"
"39.571429";"0.534371";"0.808558";"1.274785";"341.142857";"0.636228";"4";"0";"0.120000"
"41.285714";"0.668253";"0.811017";"1.456851";"344.619048";"0.577922";"4";"0";"0.150000"
"35.000000";"1.273399";"0.753204";"1.386920";"331.666667";"0.542140";"6";"2";"0.160000"
"7.500000";"62.503040";"0.106399";"0.477716";"75.625000";"0.123106";"9";"0";"0.000000"
"44.166667";"0.230081";"0.841544";"1.222008";"347.416667";"0.675545";"4";"4";"0.480000"
"30.083333";"1.903025";"0.705945";"1.261888";"321.375000";"0.549124";"5";"1";"0.010000"
"29.125000";"1.799260";"0.721926";"1.259795";"325.208333";"0.552438";"1";"0";"0.010000"
"27.708333";"4.643900";"0.650369";"1.286518";"308.333333";"0.461293";"4";"0";"0.010000"
"4.375000";"140.876605";"0.038158";"0.226032";"36.208333";"0.069721";"7";"0";"0.000000"
"8.375000";"61.343507";"0.103785";"0.497060";"86.666667";"0.160156";"3";"0";"0.000000"
"28.458333";"1.865007";"0.680429";"1.189543";"315.583333";"0.565459";"4";"1";"0.010000"
"39.348837";"1.064645";"0.790680";"1.445397";"337.534884";"0.545917";"4";"0";"0.160000"
"52.238095";"0.266271";"0.848251";"1.335408";"348.571429";"0.654762";"5";"1";"0.310000"
"26.666667";"1.883176";"0.662332";"1.128266";"315.375000";"0.573153";"5";"3";"0.490000"
"34.095238";"1.211674";"0.751530";"1.230588";"342.285714";"0.607955";"3";"0";"0.180000"
"8.708333";"50.404694";"0.167844";"0.614632";"108.666667";"0.171046";"9";"0";"0.000000"
"40.666667";"0.226954";"0.828500";"1.068153";"347.904762";"0.726732";"6";"0";"0.290000"
"28.958333";"2.061100";"0.680726";"1.233325";"329.375000";"0.544389";"3";"0";"0.010000"
"28.333333";"1.739907";"0.679314";"1.228747";"325.666667";"0.566051";"9";"2";"0.020000"
"32.791667";"1.335622";"0.765285";"1.319499";"328.833333";"0.547822";"8";"4";"0.380000"
"6.333333";"88.795188";"0.064839";"0.346178";"55.541667";"0.101326";"5";"0";"0.000000"
"9.333333";"73.816586";"0.109568";"0.547407";"92.375000";"0.171402";"8";"0";"0.000000"
"6.625000";"82.087888";"0.090378";"0.428698";"70.125000";"0.122277";"5";"0";"0.000000"
"39.953488";"0.721722";"0.824920";"1.395674";"343.511628";"0.582188";"7";"2";"0.310000"
"29.093023";"2.168387";"0.715453";"1.340789";"321.813953";"0.491742";"6";"1";"0.290000"
"27.666667";"2.668404";"0.684347";"1.214802";"324.708333";"0.534209";"4";"3";"0.010000"
"42.916667";"0.648294";"0.812911";"1.448784";"343.416667";"0.576941";"4";"0";"0.180000"
"3.458333";"149.957157";"0.025053";"0.163061";"28.083333";"0.059067";"4";"0";"0.000000"
"5.250000";"115.452704";"0.088462";"0.371997";"59.583333";"0.091264";"1";"0";"0.000000"
"3.458333";"170.332579";"0.034534";"0.191305";"30.125000";"0.055516";"3";"0";"0.000000"
"3.750000";"162.871490";"0.028395";"0.184683";"30.833333";"0.063447";"9";"0";"0.000000"
"8.833333";"66.272247";"0.117397";"0.540728";"95.500000";"0.174242";"2";"0";"0.000000"
"41.465116";"0.885615";"0.800011";"1.404659";"340.069767";"0.573798";"3";"2";"0.420000"
"31.875000";"1.692424";"0.724170";"1.403912";"328.083333";"0.498816";"7";"1";"0.010000"
"35.857143";"0.420514";"0.750886";"1.156259";"345.476190";"0.662067";"8";"1";"0.220000"
"31.291667";"2.044945";"0.739876";"1.460668";"324.583333";"0.475379";"5";"1";"0.010000"
"7.583333";"52.470211";"0.150745";"0.563872";"96.833333";"0.146662";"2";"0";"0.000000"
"28.958333";"2.038008";"0.654057";"1.199255";"317.041667";"0.549598";"3";"0";"0.010000"
"36.619048";"0.591286";"0.777430";"1.205530";"344.428571";"0.640422";"7";"1";"0.220000"
"6.166667";"101.649043";"0.055210";"0.330662";"57.375000";"0.116951";"9";"0";"0.000000"
"30.875000";"2.256082";"0.691350";"1.274197";"322.083333";"0.525687";"4";"0";"0.010000"
"42.333333";"0.318010";"0.834902";"1.162102";"347.285714";"0.691153";"7";"1";"0.460000"
"31.875000";"1.938679";"0.687902";"1.310579";"330.708333";"0.522017";"10";"1";"0.010000"
"7.458333";"79.286731";"0.073220";"0.397551";"65.083333";"0.122633";"4";"0";"0.000000"
"4.750000";"132.798959";"0.043919";"0.243032";"38.166667";"0.070431";"3";"0";"0.000000"
"31.500000";"1.701295";"0.717680";"1.278851";"334.250000";"0.550781";"3";"1";"0.010000"
"43.523810";"0.140435";"0.829812";"1.095870";"350.428571";"0.726867";"7";"2";"0.480000"
"4.416667";"143.377408";"0.033340";"0.221986";"38.791667";"0.082386";"3";"0";"0.000000"
"32.375000";"1.719093";"0.722199";"1.411960";"327.375000";"0.495147";"0";"0";"0.010000"
"6.208333";"91.206999";"0.059178";"0.334578";"55.625000";"0.107955";"3";"0";"0.000000"
"30.095238";"2.041861";"0.729012";"1.350438";"332.523810";"0.540855";"6";"0";"0.010000"
"28.791667";"1.977332";"0.735441";"1.264133";"324.458333";"0.543916";"4";"1";"0.010000"
"49.208333";"0.104740";"0.855387";"1.103901";"348.500000";"0.733783";"4";"2";"0.580000"
"32.166667";"2.269999";"0.783047";"1.578675";"325.291667";"0.443537";"2";"0";"0.010000"
"29.291667";"1.511639";"0.685073";"1.163676";"320.458333";"0.578598";"4";"1";"0.240000"
"35.476190";"0.679923";"0.789404";"1.215408";"339.571429";"0.639475";"1";"1";"0.250000"
"7.166667";"86.035552";"0.094090";"0.450168";"75.541667";"0.134233";"3";"0";"0.000000"
"29.904762";"0.920024";"0.778129";"1.177579";"338.285714";"0.637716";"9";"1";"0.010000"
"4.208333";"138.037335";"0.043822";"0.242317";"37.000000";"0.066998";"7";"0";"0.000000"
"27.958333";"1.282878";"0.702692";"1.182455";"327.708333";"0.582386";"4";"1";"0.120000"
"8.958333";"74.412310";"0.117076";"0.556516";"94.500000";"0.172940";"4";"0";"0.000000"
"6.250000";"117.767134";"0.074567";"0.390639";"67.041667";"0.125710";"6";"0";"0.000000"
"31.761905";"1.452345";"0.720535";"1.284353";"331.095238";"0.572511";"9";"3";"0.010000"
"38.837209";"1.298042";"0.797568";"1.454691";"336.697674";"0.528872";"7";"1";"0.410000"
"30.875000";"1.835419";"0.748153";"1.467207";"318.625000";"0.479403";"7";"2";"0.010000"
"3.791667";"133.456944";"0.046027";"0.240070";"41.958333";"0.080492";"3";"0";"0.000000"
"40.883721";"1.307321";"0.800195";"1.471890";"340.744186";"0.529929";"5";"2";"0.360000"
"32.291667";"2.151847";"0.747816";"1.474428";"328.375000";"0.466856";"7";"0";"0.010000"
"37.000000";"2.012771";"0.771064";"1.529314";"317.302326";"0.472978";"5";"0";"0.140000"
"9.708333";"55.556411";"0.119610";"0.566855";"100.833333";"0.190341";"3";"0";"0.000000"
"31.416667";"0.832237";"0.767131";"1.170246";"339.000000";"0.625000";"4";"2";"0.130000"
"30.750000";"1.535481";"0.684518";"1.262103";"316.250000";"0.556937";"4";"0";"0.010000"
"35.095238";"0.630717";"0.784916";"1.158093";"345.047619";"0.661932";"3";"1";"0.460000"
"9.916667";"43.326114";"0.144605";"0.619505";"104.750000";"0.178030";"1";"0";"0.000000"
"29.041667";"2.252058";"0.643842";"1.267239";"322.250000";"0.506629";"6";"2";"0.020000"
"4.625000";"125.312109";"0.044948";"0.247103";"39.625000";"0.073509";"7";"0";"0.000000"
"9.500000";"54.920108";"0.113617";"0.537165";"91.375000";"0.167377";"4";"0";"0.000000"
"38.465116";"1.755525";"0.776518";"1.578130";"330.162791";"0.463399";"6";"1";"0.140000"
"42.666667";"0.168619";"0.832713";"1.004891";"349.761905";"0.748377";"7";"1";"0.450000"
"30.441860";"2.409329";"0.729392";"1.367681";"317.558140";"0.491742";"9";"0";"0.170000"
"9.625000";"51.966197";"0.121836";"0.576854";"94.166667";"0.166548";"6";"0";"0.000000"
"43.116279";"0.767272";"0.809618";"1.389578";"340.627907";"0.583311";"4";"2";"0.590000"
"7.541667";"76.190066";"0.082453";"0.422270";"69.333333";"0.127131";"6";"0";"0.000000"
"39.465116";"0.846097";"0.805370";"1.334679";"343.581395";"0.587011";"9";"3";"0.420000"
"34.523810";"0.855004";"0.770754";"1.208520";"339.952381";"0.632035";"10";"2";"0.130000"
"4.833333";"122.922360";"0.061071";"0.308150";"48.375000";"0.083688";"7";"0";"0.000000"
"49.083333";"0.155507";"0.850877";"1.192355";"347.166667";"0.702178";"8";"3";"0.390000"
"44.416667";"0.728333";"0.797302";"1.477139";"346.125000";"0.557647";"3";"0";"0.150000"
"45.857143";"0.149323";"0.848202";"1.084339";"346.571429";"0.733766";"6";"3";"0.700000"
"41.325581";"0.988158";"0.798113";"1.460498";"334.348837";"0.542548";"7";"0";"0.180000"
"28.875000";"1.958210";"0.721051";"1.276116";"324.541667";"0.543087";"6";"1";"0.010000"
"29.250000";"1.835403";"0.738275";"1.289256";"323.375000";"0.531132";"4";"1";"0.010000"
"30.488372";"2.352065";"0.719123";"1.374815";"326.930233";"0.490354";"2";"0";"0.320000"
"44.285714";"0.206837";"0.830109";"1.079835";"348.142857";"0.726596";"7";"3";"0.540000"
"9.083333";"57.239517";"0.105198";"0.521287";"86.291667";"0.156960";"5";"0";"0.000000"
"31.139535";"3.533505";"0.726236";"1.599306";"319.837209";"0.381673";"4";"0";"0.110000"
"37.837209";"1.527320";"0.772649";"1.427251";"337.093023";"0.519292";"4";"1";"0.320000"
"5.166667";"128.768981";"0.050855";"0.293714";"49.750000";"0.097538";"9";"0";"0.000000"
"30.458333";"1.885038";"0.707899";"1.250291";"331.375000";"0.551610";"5";"0";"0.060000"
"36.428571";"0.526104";"0.806856";"1.164853";"341.952381";"0.669913";"6";"1";"0.280000"
"32.333333";"1.004646";"0.771186";"1.256964";"337.791667";"0.593868";"6";"1";"0.400000"
"47.476190";"0.215277";"0.847043";"1.276447";"346.619048";"0.668561";"3";"1";"0.230000"
"32.190476";"0.677212";"0.780868";"1.121886";"343.571429";"0.663420";"5";"2";"0.010000"
"6.916667";"87.655538";"0.068149";"0.377551";"63.208333";"0.121922";"5";"0";"0.000000"
"28.000000";"4.471532";"0.699290";"1.560083";"312.046512";"0.353462";"1";"0";"0.330000"
"5.166667";"119.598637";"0.046311";"0.280117";"48.791667";"0.099195";"3";"0";"0.000000"
"33.190476";"0.736413";"0.747145";"1.104364";"346.047619";"0.657468";"3";"0";"0.440000"
"44.142857";"0.395515";"0.805786";"1.308346";"345.238095";"0.636364";"5";"0";"0.300000"
"40.625000";"0.205997";"0.806225";"1.067506";"344.375000";"0.722064";"5";"1";"0.360000"
"40.458333";"0.347460";"0.811077";"1.211540";"344.666667";"0.662642";"2";"0";"0.350000"
"43.809524";"0.137995";"0.841323";"1.042961";"349.000000";"0.743642";"9";"1";"0.480000"
"31.476190";"0.543939";"0.779576";"1.051126";"345.904762";"0.689800";"8";"3";"0.200000"
"38.285714";"0.329656";"0.833601";"1.118877";"347.904762";"0.695887";"6";"1";"0.330000"
"41.761905";"0.254714";"0.837429";"1.123037";"347.523810";"0.707657";"2";"1";"0.360000"
"8.541667";"61.033401";"0.106367";"0.506989";"82.375000";"0.144295";"4";"0";"0.000000"
"38.476190";"0.659544";"0.815053";"1.278847";"343.619048";"0.637175";"5";"1";"0.230000"
"7.458333";"70.920949";"0.082544";"0.415718";"66.291667";"0.118016";"4";"0";"0.000000"
"4.041667";"146.193278";"0.034963";"0.219879";"37.125000";"0.075521";"2";"0";"0.000000"
"7.916667";"64.411492";"0.105271";"0.500693";"81.375000";"0.142401";"6";"0";"0.000000"
"28.904762";"1.053963";"0.730816";"1.175353";"334.000000";"0.611878";"5";"2";"0.010000"
"29.458333";"2.154753";"0.678609";"1.238603";"331.458333";"0.537050";"7";"0";"0.010000"
"8.083333";"63.926047";"0.121476";"0.535721";"91.041667";"0.157079";"2";"0";"0.000000"
"32.238095";"0.777369";"0.773878";"1.119868";"334.238095";"0.656656";"2";"2";"0.010000"
"40.767442";"1.208447";"0.778120";"1.438991";"334.953488";"0.537659";"7";"3";"0.320000"
"7.291667";"77.295357";"0.086066";"0.433213";"71.750000";"0.131274";"4";"0";"0.000000"
"8.666667";"52.827448";"0.157775";"0.631322";"106.666667";"0.170810";"3";"0";"0.000000"
"7.291667";"81.496129";"0.085059";"0.427760";"71.083333";"0.129025";"4";"0";"0.000000"
"32.627907";"2.335081";"0.737899";"1.426660";"321.000000";"0.474564";"5";"2";"0.200000"
"7.916667";"91.178277";"0.088461";"0.467591";"80.791667";"0.155185";"11";"0";"0.000000"
"34.162791";"2.430121";"0.758554";"1.533994";"330.279070";"0.452101";"5";"2";"0.110000"
"40.541667";"0.238049";"0.811422";"1.136126";"349.083333";"0.697917";"5";"1";"0.550000"
"29.208333";"1.866737";"0.690656";"1.164611";"328.125000";"0.581203";"3";"0";"0.010000"
"32.285714";"0.886415";"0.783247";"1.169836";"341.380952";"0.639340";"3";"0";"0.440000"
"41.930233";"0.888751";"0.812314";"1.479168";"340.186047";"0.547106";"10";"4";"0.440000"
"38.023256";"0.726818";"0.803233";"1.349013";"344.627907";"0.587738";"5";"1";"0.240000"
"44.095238";"0.249874";"0.813987";"1.127719";"345.714286";"0.709551";"6";"2";"0.370000"
"29.883721";"2.879943";"0.718420";"1.340043";"314.906977";"0.492204";"3";"2";"0.240000"
"42.916667";"0.232479";"0.830282";"1.187575";"347.416667";"0.681937";"7";"3";"0.700000"
"30.604651";"2.054534";"0.730602";"1.361540";"321.813953";"0.498018";"2";"1";"0.400000"
"5.916667";"89.619581";"0.075602";"0.365154";"56.875000";"0.094815";"7";"0";"0.000000"
"30.125000";"1.451743";"0.736212";"1.251752";"323.833333";"0.570668";"5";"0";"0.140000"
"41.458333";"0.332980";"0.807836";"1.175897";"345.250000";"0.673532";"8";"2";"0.280000"
"32.291667";"1.606853";"0.726444";"1.311153";"334.458333";"0.537050";"3";"0";"0.010000"
"8.291667";"63.923725";"0.116480";"0.517170";"87.791667";"0.151870";"6";"0";"0.000000"
"30.813953";"2.038390";"0.732939";"1.360727";"323.023256";"0.500066";"4";"1";"0.460000"
"41.047619";"0.173056";"0.827244";"1.044710";"346.857143";"0.735390";"8";"2";"0.390000"
"30.790698";"2.206284";"0.731597";"1.383977";"320.860465";"0.488504";"3";"0";"0.130000"
"42.666667";"0.521979";"0.817022";"1.257882";"341.666667";"0.651921";"4";"1";"0.490000"
"44.666667";"0.121103";"0.848414";"1.032051";"346.428571";"0.748512";"6";"2";"0.440000"
"43.625000";"0.604779";"0.835074";"1.422903";"342.166667";"0.589370";"4";"1";"0.330000"
"27.372093";"2.988344";"0.703686";"1.330008";"328.000000";"0.471591";"6";"0";"0.300000"
"32.333333";"1.219583";"0.755457";"1.205070";"336.333333";"0.615666";"4";"0";"0.010000"
"44.095238";"0.120414";"0.837249";"1.036817";"349.000000";"0.745400";"9";"7";"0.540000"
"27.208333";"2.483409";"0.703574";"1.257687";"323.833333";"0.513613";"5";"1";"0.340000"
"29.291667";"1.452112";"0.721078";"1.237963";"323.333333";"0.558830";"4";"1";"0.010000"
"7.208333";"81.857582";"0.065927";"0.364902";"61.166667";"0.118726";"5";"0";"0.000000"
"32.166667";"1.393836";"0.695704";"1.333896";"320.250000";"0.538471";"1";"0";"0.010000"
"30.416667";"3.028907";"0.707883";"1.382143";"327.458333";"0.471828";"7";"0";"0.010000"
"30.875000";"2.449551";"0.687375";"1.270400";"320.583333";"0.519886";"5";"1";"0.010000"
"29.744186";"2.627844";"0.701037";"1.343332";"318.581395";"0.475225";"9";"0";"0.110000"
"33.976744";"2.389992";"0.735357";"1.506343";"319.674419";"0.450449";"7";"1";"0.110000"
"44.958333";"0.406593";"0.830854";"1.409207";"344.541667";"0.603338";"9";"2";"0.240000"
"39.285714";"0.941065";"0.791888";"1.356809";"329.809524";"0.595373";"4";"1";"0.130000"
"33.651163";"2.366034";"0.781560";"1.518885";"333.093023";"0.464059";"5";"1";"0.110000"
"31.809524";"0.738558";"0.766910";"1.168634";"341.714286";"0.641775";"5";"1";"0.010000"
"31.750000";"1.227166";"0.735387";"1.339134";"327.416667";"0.544626";"5";"2";"0.010000"
"33.166667";"1.414345";"0.730401";"1.356841";"318.000000";"0.539654";"8";"0";"0.150000"
"27.583333";"1.208837";"0.726598";"1.162398";"330.750000";"0.602509";"6";"1";"0.010000"
"29.041667";"3.356285";"0.688472";"1.339680";"325.791667";"0.472893";"2";"0";"0.010000"
"9.291667";"57.696110";"0.129679";"0.590504";"100.625000";"0.179451";"3";"0";"0.000000"
"7.000000";"100.998574";"0.069042";"0.394278";"68.333333";"0.135772";"5";"0";"0.000000"
"28.541667";"1.445464";"0.698978";"1.156361";"340.375000";"0.598722";"5";"1";"0.310000"
"9.666667";"46.613535";"0.144333";"0.627903";"107.041667";"0.187263";"6";"0";"0.000000"
"32.666667";"1.357264";"0.741696";"1.312126";"329.500000";"0.561080";"1";"0";"0.390000"
"31.511628";"2.169019";"0.723042";"1.433019";"328.093023";"0.490883";"7";"1";"0.140000"
"6.208333";"85.581806";"0.096372";"0.420095";"71.166667";"0.119555";"6";"0";"0.000000"
"43.000000";"0.161919";"0.838535";"1.078066";"348.708333";"0.725616";"4";"2";"0.410000"
"29.791667";"2.145743";"0.676524";"1.352447";"304.000000";"0.489110";"3";"0";"0.010000"
"8.833333";"60.079669";"0.099212";"0.477010";"76.500000";"0.132931";"8";"0";"0.000000"
"39.906977";"0.796630";"0.805518";"1.299630";"334.511628";"0.605708";"8";"2";"0.370000"
"36.930233";"1.615079";"0.762983";"1.454718";"330.837209";"0.504889";"4";"0";"0.250000"
"5.000000";"110.964791";"0.042259";"0.248943";"40.666667";"0.079072";"1";"0";"0.000000"
"44.041667";"0.212419";"0.839866";"1.197051";"347.416667";"0.683239";"7";"2";"0.600000"
"50.291667";"0.193484";"0.845932";"1.227400";"349.416667";"0.687500";"6";"1";"0.390000"
"36.139535";"1.361800";"0.759911";"1.389164";"332.418605";"0.533893";"5";"3";"0.430000"
"42.208333";"0.644655";"0.810720";"1.447110";"340.208333";"0.567827";"4";"0";"0.390000"
"30.255814";"4.270449";"0.697402";"1.629928";"328.883721";"0.347186";"3";"0";"0.150000"
"43.619048";"0.278221";"0.830139";"1.085905";"347.857143";"0.719968";"3";"0";"0.320000"
"43.083333";"0.676438";"0.816140";"1.454866";"343.666667";"0.573982";"2";"1";"0.140000"
"47.333333";"0.406137";"0.820509";"1.429734";"345.250000";"0.607244";"3";"2";"0.360000"
"39.809524";"0.564990";"0.809194";"1.409194";"341.666667";"0.587392";"6";"1";"0.130000"
"32.142857";"0.896753";"0.763056";"1.173094";"335.190476";"0.644616";"5";"0";"0.010000"
"7.250000";"72.245181";"0.082057";"0.416704";"68.875000";"0.126065";"4";"0";"0.000000"
"29.041667";"1.059176";"0.720124";"1.196542";"331.250000";"0.591501";"2";"0";"0.010000"
"40.375000";"1.396080";"0.792006";"1.570153";"337.333333";"0.499290";"3";"1";"0.230000"
"8.875000";"52.158533";"0.124469";"0.550805";"92.583333";"0.160275";"4";"0";"0.000000"
"32.375000";"1.499058";"0.707939";"1.336952";"320.625000";"0.538234";"2";"1";"0.010000"
"5.291667";"116.235107";"0.046769";"0.274020";"44.166667";"0.084991";"4";"0";"0.000000"
"44.714286";"0.336781";"0.842272";"1.274986";"345.285714";"0.664096";"4";"3";"0.630000"
"31.500000";"2.837933";"0.667064";"1.400469";"306.791667";"0.473958";"6";"1";"0.010000"
"42.428571";"0.729068";"0.824310";"1.472480";"343.238095";"0.578057";"3";"2";"0.110000"
"5.500000";"102.675380";"0.047707";"0.285876";"47.875000";"0.095407";"6";"0";"0.000000"
"44.523810";"0.600436";"0.829610";"1.406643";"346.142857";"0.607549";"8";"4";"0.370000"
"30.069767";"2.621793";"0.741267";"1.400457";"325.186047";"0.475621";"9";"1";"0.190000"
"39.325581";"1.133151";"0.789564";"1.442551";"336.534884";"0.548824";"4";"1";"0.420000"
"35.041667";"1.007953";"0.756339";"1.296510";"330.375000";"0.585938";"7";"1";"0.110000"
