"entropy";"path_consecutiveness";"bfr";"msi";"blocked";"ratio"
"50.285714";"0.129508";"0.852909";"348.619048";"0";"0.500000"
"56.000000";"0.123140";"0.884521";"349.619048";"1";"0.580000"
"45.523810";"0.090729";"0.850361";"349.333333";"1";"0.590000"
"56.095238";"0.091840";"0.857481";"348.476190";"1";"0.620000"
"41.619048";"0.415652";"0.827975";"347.761905";"1";"0.500000"
"53.333333";"0.115146";"0.860984";"349.714286";"1";"0.510000"
"37.883721";"1.424359";"0.767134";"338.069767";"1";"0.640000"
"55.708333";"0.250895";"0.856797";"346.416667";"1";"0.590000"
"50.809524";"0.061512";"0.869942";"349.952381";"1";"0.563000"
"52.476190";"0.202981";"0.851887";"349.809524";"1";"0.620000"
"52.619048";"0.364040";"0.853880";"348.380952";"1";"0.590000"
"52.809524";"0.126527";"0.864356";"348.190476";"1";"0.550000"
"56.047619";"0.187473";"0.867481";"348.047619";"1";"0.540000"
"33.767442";"2.942863";"0.764209";"338.581395";"1";"0.540000"
"47.441860";"1.047115";"0.824030";"341.093023";"1";"0.570000"
"49.255814";"1.007182";"0.832725";"339.720930";"1";"0.570000"
"47.476190";"0.554294";"0.836333";"348.333333";"1";"0.520000"
"49.952381";"0.380382";"0.847420";"347.238095";"1";"0.550000"
"53.190476";"0.238015";"0.860430";"349.809524";"1";"0.530000"
"52.761905";"0.294134";"0.863395";"348.857143";"1";"0.680000"
"47.523810";"0.188112";"0.851475";"348.380952";"1";"0.556000"
"55.142857";"0.105822";"0.867933";"348.476190";"1";"0.520000"
"48.142857";"0.296448";"0.841431";"348.380952";"1";"0.580000"
"54.428571";"0.161037";"0.878153";"350.190476";"1";"0.510000"
"47.125000";"0.362913";"0.843996";"347.583333";"1";"0.560000"
"55.000000";"0.117468";"0.852384";"348.666667";"1";"0.500000"
"49.041667";"0.370109";"0.858812";"347.583333";"1";"0.580000"
"48.720930";"0.653147";"0.818555";"343.883721";"1";"0.514000"
"56.000000";"0.309720";"0.863112";"347.904762";"1";"0.550000"
"47.875000";"0.193552";"0.846531";"346.916667";"1";"0.620000"
"49.809524";"0.086090";"0.846125";"349.047619";"1";"0.500000"
"47.232558";"0.864705";"0.837430";"342.604651";"1";"0.590000"
"53.619048";"0.162247";"0.871412";"350.190476";"1";"0.500000"
"56.809524";"0.186787";"0.863733";"348.952381";"1";"0.670000"
"40.666667";"1.206393";"0.788981";"335.125000";"1";"0.540000"
"48.186047";"0.831460";"0.830555";"341.372093";"1";"0.570000"
"53.666667";"0.192260";"0.854245";"348.809524";"1";"0.640000"
"51.302326";"0.590149";"0.843617";"346.395349";"1";"0.610000"
"54.619048";"0.112944";"0.863136";"349.047619";"1";"0.620000"
"38.511628";"1.499656";"0.771621";"332.860465";"1";"0.690000"
"47.904762";"0.192598";"0.843483";"345.761905";"1";"0.561000"
"44.476190";"0.347421";"0.842295";"348.666667";"1";"0.583000"
"44.837209";"1.053182";"0.817948";"337.767442";"1";"0.560000"
"53.458333";"0.272763";"0.849771";"348.250000";"1";"0.680000"
"49.208333";"0.254504";"0.838061";"346.041667";"1";"0.570000"
"53.291667";"0.153348";"0.856267";"349.375000";"1";"0.540000"
"53.833333";"0.243082";"0.861629";"348.958333";"1";"0.520000"
"45.720930";"1.127917";"0.823409";"338.651163";"1";"0.550000"
"51.000000";"0.351357";"0.857438";"349.714286";"1";"0.680000"
"52.250000";"0.258008";"0.854963";"347.125000";"1";"0.580000"
"51.904762";"0.145781";"0.853058";"349.619048";"1";"0.630000"
"50.666667";"0.245900";"0.878567";"348.809524";"1";"0.610000"
"47.166667";"0.488259";"0.848577";"345.666667";"1";"0.700000"
"44.458333";"0.264731";"0.828761";"346.250000";"1";"0.510000"
"52.047619";"0.212897";"0.865780";"349.476190";"1";"0.500000"
"33.476190";"0.493570";"0.774292";"347.714286";"1";"0.520000"
"55.238095";"0.214411";"0.862476";"348.095238";"1";"0.580000"
"38.428571";"0.799570";"0.770219";"342.857143";"1";"0.680000"
"49.125000";"0.301268";"0.850184";"347.583333";"1";"0.700000"
"49.500000";"0.403611";"0.851836";"346.000000";"1";"0.630000"
"56.380952";"0.094217";"0.874094";"348.000000";"1";"0.670000"
"49.500000";"0.188335";"0.841510";"347.666667";"1";"0.590000"
"39.837209";"1.469056";"0.781665";"334.348837";"1";"0.580000"
"49.190476";"0.268093";"0.842129";"347.428571";"1";"0.510000"
"47.162791";"0.815740";"0.823670";"346.860465";"1";"0.500000"
"47.714286";"0.359734";"0.840114";"347.095238";"1";"0.570000"
"49.857143";"0.357077";"0.857539";"346.142857";"1";"0.640000"
"35.666667";"0.827487";"0.761059";"331.708333";"1";"0.620000"
"39.523810";"0.720416";"0.767117";"341.523810";"1";"0.620000"
"51.809524";"0.209987";"0.863587";"348.142857";"1";"0.530000"
"54.809524";"0.259103";"0.854916";"347.571429";"1";"0.540000"
"53.714286";"0.159475";"0.857274";"350.142857";"1";"0.540000"
"47.523810";"0.350924";"0.856032";"346.476190";"1";"0.560000"
"50.619048";"0.210160";"0.843770";"349.714286";"1";"0.630000"
"54.190476";"0.136821";"0.849143";"348.666667";"1";"0.570000"
"47.619048";"0.177191";"0.855222";"348.238095";"1";"0.540000"
"49.333333";"0.235591";"0.852114";"345.541667";"1";"0.690000"
"44.208333";"0.598233";"0.822891";"347.000000";"1";"0.500000"
"51.476190";"0.219657";"0.840938";"349.619048";"1";"0.670000"
"54.666667";"0.212466";"0.874390";"347.833333";"1";"0.560000"
"43.583333";"0.376387";"0.832360";"344.500000";"1";"0.590000"
"51.523810";"0.183227";"0.870625";"348.666667";"1";"0.660000"
"39.523810";"0.605995";"0.796908";"344.380952";"1";"0.670000"
"51.541667";"0.275106";"0.857149";"347.125000";"1";"0.510000"
"49.250000";"0.247859";"0.839582";"345.166667";"1";"0.650000"
"48.416667";"0.240188";"0.848877";"346.041667";"1";"0.610000"
"53.041667";"0.291901";"0.856289";"347.708333";"1";"0.690000"
"42.558140";"1.419501";"0.810889";"338.255814";"1";"0.640000"
"54.761905";"0.145422";"0.844566";"350.142857";"1";"0.690000"
"49.083333";"0.524189";"0.851178";"348.000000";"1";"0.600000"
"55.238095";"0.131006";"0.880230";"349.619048";"1";"0.530000"
"58.380952";"0.112710";"0.877414";"349.238095";"1";"0.556000"
"47.958333";"0.452418";"0.846387";"347.416667";"1";"0.600000"
"42.488372";"0.872877";"0.820103";"341.325581";"1";"0.570000"
"52.523810";"0.170184";"0.864922";"347.428571";"1";"0.550000"
"47.000000";"0.427730";"0.847074";"347.833333";"1";"0.580000"
"49.857143";"0.373442";"0.854005";"346.142857";"1";"0.620000"
"46.541667";"0.367514";"0.839698";"345.166667";"1";"0.700000"
"50.916667";"0.259428";"0.859355";"347.166667";"1";"0.680000"
"52.571429";"0.346252";"0.859884";"344.952381";"1";"0.580000"
"53.095238";"0.267073";"0.832928";"349.809524";"1";"0.630000"
"58.428571";"0.195474";"0.865209";"349.095238";"1";"0.650000"
"52.375000";"0.220578";"0.858976";"346.791667";"1";"0.610000"
"48.285714";"0.351002";"0.844984";"347.095238";"1";"0.630000"
"54.666667";"0.250905";"0.862508";"347.625000";"1";"0.600000"
"53.000000";"0.159927";"0.856882";"349.476190";"1";"0.570000"
"52.333333";"0.160024";"0.845529";"349.761905";"1";"0.660000"
"53.285714";"0.193567";"0.866678";"348.857143";"1";"0.580000"
"49.476190";"0.066667";"0.859185";"349.571429";"1";"0.565000"
"52.833333";"0.232750";"0.847243";"347.500000";"1";"0.580000"
"53.750000";"0.224402";"0.868947";"348.375000";"1";"0.530000"
"42.476190";"0.214770";"0.831392";"347.428571";"1";"0.511000"
"52.625000";"0.254497";"0.847815";"347.541667";"1";"0.610000"
"50.791667";"0.260170";"0.854621";"347.458333";"1";"0.650000"
"43.250000";"0.486999";"0.810509";"344.833333";"1";"0.630000"
"37.953488";"1.416270";"0.797139";"336.186047";"1";"0.560000"
"45.697674";"0.969281";"0.816271";"340.186047";"1";"0.540000"
"54.583333";"0.205677";"0.873585";"347.833333";"1";"0.530000"
"45.904762";"0.319440";"0.844215";"347.095238";"1";"0.650000"
"50.302326";"0.955604";"0.836374";"341.837209";"1";"0.590000"
"54.000000";"0.135431";"0.847778";"348.666667";"1";"0.510000"
"52.041667";"0.363673";"0.834871";"344.041667";"1";"0.540000"
"46.162791";"1.057262";"0.824937";"339.906977";"1";"0.540000"
"49.857143";"0.203592";"0.852261";"349.619048";"1";"0.640000"
"49.860465";"0.705668";"0.831703";"345.720930";"1";"0.531000"
"45.162791";"1.110306";"0.823308";"340.604651";"1";"0.550000"
"48.883721";"0.628876";"0.816398";"343.906977";"1";"0.571000"
"55.416667";"0.151488";"0.876415";"347.375000";"1";"0.500000"
"47.047619";"0.172807";"0.834265";"348.285714";"1";"0.550000"
"42.558140";"1.140652";"0.815689";"339.069767";"1";"0.630000"
"53.250000";"0.196074";"0.862986";"349.375000";"1";"0.670000"
"44.333333";"0.207702";"0.827265";"347.875000";"1";"0.570000"
"53.750000";"0.164014";"0.865007";"347.375000";"1";"0.650000"
"51.190476";"0.118280";"0.877177";"348.761905";"1";"0.533000"
"47.976744";"0.873985";"0.828628";"341.325581";"1";"0.500000"
"57.619048";"0.217430";"0.861948";"349.571429";"1";"0.690000"
"55.619048";"0.144792";"0.861425";"349.619048";"1";"0.620000"
"55.857143";"0.274601";"0.852505";"348.761905";"1";"0.640000"
"53.190476";"0.279888";"0.855510";"349.380952";"1";"0.570000"
"55.142857";"0.105822";"0.867933";"348.476190";"1";"0.630000"
"46.232558";"1.070759";"0.817069";"338.906977";"1";"0.700000"
"53.904762";"0.162619";"0.858138";"350.142857";"1";"0.520000"
"57.523810";"0.170599";"0.865603";"349.380952";"1";"0.600000"
"49.041667";"0.201011";"0.845948";"348.625000";"1";"0.530000"
"42.395349";"0.859705";"0.820861";"341.325581";"1";"0.550000"
"51.809524";"0.160048";"0.854590";"349.476190";"1";"0.630000"
"53.916667";"0.184118";"0.870010";"347.458333";"1";"0.610000"
"54.904762";"0.198948";"0.846920";"348.000000";"1";"0.700000"
"54.708333";"0.293902";"0.869790";"347.916667";"1";"0.570000"
"39.095238";"0.463632";"0.821087";"347.380952";"1";"0.610000"
"55.238095";"0.108573";"0.873703";"348.904762";"1";"0.500000"
"50.291667";"0.265145";"0.852854";"347.083333";"1";"0.680000"
"53.000000";"0.065963";"0.870427";"349.142857";"1";"0.500000"
"50.583333";"0.279228";"0.849046";"344.250000";"1";"0.700000"
"54.761905";"0.096332";"0.872683";"349.857143";"0";"0.565000"
"46.333333";"0.172523";"0.826074";"349.142857";"1";"0.521000"
"49.333333";"0.280282";"0.862014";"346.428571";"1";"0.640000"
"49.166667";"0.235105";"0.855232";"347.083333";"1";"0.620000"
"53.380952";"0.087072";"0.862946";"349.095238";"1";"0.551000"
"51.333333";"0.348745";"0.849441";"348.857143";"1";"0.610000"
"48.581395";"0.827914";"0.827496";"341.372093";"1";"0.550000"
"55.791667";"0.262421";"0.865486";"347.958333";"1";"0.540000"
"53.428571";"0.115649";"0.864954";"348.333333";"1";"0.500000"
"44.583333";"0.217693";"0.824993";"348.250000";"1";"0.550000"
"46.047619";"0.315961";"0.839019";"346.476190";"1";"0.520000"
"32.627907";"1.866918";"0.730994";"323.697674";"1";"0.530000"
"40.953488";"1.369901";"0.805104";"334.232558";"1";"0.520000"
"49.250000";"0.235106";"0.855581";"347.083333";"1";"0.680000"
"50.285714";"0.356228";"0.854170";"346.666667";"1";"0.580000"
"46.238095";"0.372141";"0.835463";"346.476190";"1";"0.690000"
"45.083333";"0.511506";"0.842923";"346.250000";"1";"0.630000"
"55.142857";"0.230198";"0.861578";"348.095238";"1";"0.560000"
"56.476190";"0.163664";"0.864908";"349.619048";"1";"0.540000"
"43.238095";"0.303117";"0.836045";"348.666667";"1";"0.565000"
"50.047619";"0.209789";"0.852563";"347.428571";"1";"0.690000"
"50.142857";"0.106188";"0.827443";"349.333333";"1";"0.500000"
"37.302326";"1.897962";"0.785927";"338.883721";"1";"0.530000"
"53.708333";"0.167834";"0.861927";"346.666667";"1";"0.640000"
"44.238095";"0.379847";"0.825186";"347.619048";"1";"0.640000"
"47.476190";"0.441741";"0.849960";"347.714286";"1";"0.510000"
"49.958333";"0.318281";"0.846011";"348.750000";"1";"0.500000"
"41.380952";"0.245867";"0.821284";"345.476190";"1";"0.540000"
"49.125000";"0.328201";"0.833319";"340.166667";"1";"0.650000"
"48.380952";"0.343698";"0.841589";"346.047619";"1";"0.500000"
"44.750000";"0.641340";"0.818301";"346.583333";"1";"0.550000"
"40.666667";"0.540803";"0.820052";"342.291667";"1";"0.560000"
"44.333333";"0.151558";"0.834958";"349.380952";"1";"0.587000"
"55.208333";"0.260240";"0.864768";"348.291667";"1";"0.550000"
"55.857143";"0.224985";"0.865360";"348.571429";"1";"0.560000"
"33.767442";"2.312634";"0.748694";"332.558140";"1";"0.530000"
"53.190476";"0.228714";"0.865753";"344.619048";"1";"0.500000"
"51.761905";"0.109354";"0.852699";"348.523810";"1";"0.640000"
"53.857143";"0.174715";"0.869302";"350.190476";"1";"0.500000"
"55.809524";"0.143532";"0.860369";"349.619048";"1";"0.570000"
"53.428571";"0.175034";"0.862681";"350.000000";"1";"0.519000"
"49.790698";"0.700558";"0.844132";"344.279070";"1";"0.630000"
"55.190476";"0.184754";"0.856033";"349.428571";"1";"0.610000"
"56.142857";"0.171346";"0.876226";"347.857143";"1";"0.700000"
"52.333333";"0.149009";"0.859532";"348.380952";"1";"0.660000"
"43.541667";"0.179951";"0.839454";"346.750000";"1";"0.670000"
"53.619048";"0.232601";"0.861045";"350.333333";"1";"0.630000"
"42.285714";"0.194785";"0.833966";"346.142857";"1";"0.593000"
"53.333333";"0.115146";"0.860984";"349.714286";"1";"0.600000"
"48.095238";"0.198383";"0.846593";"344.238095";"1";"0.551000"
"55.190476";"0.178063";"0.876989";"350.190476";"1";"0.650000"
"52.428571";"0.329196";"0.858165";"347.476190";"1";"0.540000"
"49.625000";"0.391966";"0.849636";"348.333333";"1";"0.500000"
"53.000000";"0.162952";"0.860030";"349.476190";"1";"0.640000"
"44.125000";"0.342391";"0.797048";"334.458333";"1";"0.500000"
"54.619048";"0.128659";"0.871762";"349.333333";"1";"0.500000"
"45.813953";"1.056515";"0.825946";"340.627907";"1";"0.520000"
"52.333333";"0.203810";"0.872141";"349.428571";"1";"0.500000"
"49.291667";"0.339661";"0.869365";"346.833333";"1";"0.660000"
"47.761905";"0.259520";"0.849182";"347.761905";"1";"0.610000"
"55.541667";"0.196759";"0.862033";"348.333333";"1";"0.560000"
"45.333333";"0.414268";"0.827239";"347.380952";"1";"0.520000"
"47.857143";"0.072426";"0.844438";"349.714286";"1";"0.545000"
"49.625000";"0.330649";"0.846684";"347.208333";"1";"0.640000"
"50.666667";"0.301001";"0.859922";"344.208333";"1";"0.610000"
"33.857143";"0.486316";"0.775577";"347.714286";"1";"0.560000"
"46.255814";"1.056452";"0.824022";"343.046512";"1";"0.540000"
"48.958333";"0.354012";"0.832162";"338.916667";"1";"0.650000"
"53.541667";"0.273841";"0.857838";"347.083333";"1";"0.510000"
"41.069767";"1.413775";"0.805341";"338.372093";"1";"0.620000"
"39.325581";"1.762790";"0.801762";"338.558140";"1";"0.500000"
"48.523810";"0.157921";"0.864715";"348.047619";"1";"0.537000"
"42.952381";"0.401953";"0.841243";"346.619048";"1";"0.520000"
"47.476190";"0.346863";"0.852042";"346.809524";"1";"0.540000"
"42.418605";"1.443702";"0.794965";"335.279070";"1";"0.530000"
"40.958333";"0.304914";"0.799135";"344.375000";"1";"0.700000"
"47.837209";"0.904775";"0.825739";"340.953488";"1";"0.570000"
"54.142857";"0.157851";"0.860445";"349.619048";"1";"0.560000"
"56.380952";"0.283871";"0.869556";"346.952381";"1";"0.600000"
"49.116279";"0.680150";"0.834843";"345.162791";"1";"0.558000"
"44.291667";"0.317687";"0.788244";"336.125000";"1";"0.630000"
"55.952381";"0.121459";"0.865412";"347.857143";"1";"0.620000"
"43.604651";"0.867770";"0.821933";"340.534884";"1";"0.540000"
"54.333333";"0.264971";"0.876626";"347.541667";"1";"0.610000"
"52.666667";"0.213891";"0.868727";"347.000000";"1";"0.680000"
"54.666667";"0.160510";"0.871168";"349.619048";"1";"0.520000"
"42.380952";"0.233644";"0.828053";"346.333333";"1";"0.589000"
"54.095238";"0.134517";"0.848630";"348.666667";"1";"0.550000"
"53.833333";"0.247221";"0.871894";"347.583333";"1";"0.510000"
"45.581395";"1.021219";"0.825137";"340.511628";"1";"0.560000"
"53.380952";"0.124750";"0.852682";"349.047619";"1";"0.670000"
"53.142857";"0.150088";"0.848123";"348.952381";"1";"0.700000"
"51.083333";"0.220418";"0.860133";"347.500000";"1";"0.580000"
"51.083333";"0.216327";"0.827335";"347.166667";"1";"0.640000"
"54.416667";"0.210721";"0.873163";"348.541667";"1";"0.510000"
"34.809524";"0.336491";"0.797930";"346.238095";"1";"0.534000"
"47.833333";"0.209760";"0.839918";"347.916667";"1";"0.630000"
"44.166667";"0.348075";"0.833365";"341.250000";"1";"0.630000"
"43.511628";"1.009333";"0.816418";"340.860465";"1";"0.560000"
"41.916667";"0.557173";"0.803332";"337.833333";"1";"0.500000"
"54.904762";"0.244003";"0.870566";"348.571429";"1";"0.550000"
"54.250000";"0.209104";"0.875161";"348.541667";"1";"0.600000"
"55.125000";"0.247800";"0.875965";"346.666667";"1";"0.620000"
"49.458333";"0.394226";"0.853702";"346.666667";"1";"0.700000"
"57.380952";"0.180775";"0.852501";"346.952381";"1";"0.530000"
"53.857143";"0.169237";"0.869943";"350.190476";"1";"0.630000"
"44.458333";"0.264731";"0.828761";"346.250000";"1";"0.600000"
"53.750000";"0.238485";"0.859523";"347.875000";"1";"0.670000"
"34.208333";"1.169215";"0.761232";"337.833333";"1";"0.680000"
"51.952381";"0.159678";"0.857924";"349.476190";"1";"0.680000"
"50.666667";"0.288041";"0.842529";"346.958333";"1";"0.600000"
"45.285714";"0.116766";"0.836179";"348.809524";"1";"0.565000"
"35.250000";"1.020737";"0.770682";"339.125000";"1";"0.520000"
"47.875000";"0.193552";"0.846531";"346.916667";"1";"0.690000"
"51.476190";"0.484500";"0.853486";"348.047619";"1";"0.560000"
"46.186047";"1.072390";"0.831436";"340.604651";"1";"0.590000"
"43.488372";"1.367244";"0.824049";"338.069767";"1";"0.520000"
"53.809524";"0.144205";"0.866156";"350.142857";"1";"0.585000"
"51.952381";"0.286482";"0.857898";"347.095238";"1";"0.570000"
"55.000000";"0.235467";"0.863695";"349.000000";"1";"0.520000"
"50.238095";"0.368177";"0.858847";"346.142857";"1";"0.680000"
"50.857143";"0.254798";"0.842983";"347.095238";"1";"0.570000"
"52.571429";"0.204540";"0.843921";"348.333333";"1";"0.690000"
"53.833333";"0.235213";"0.866363";"347.708333";"1";"0.690000"
"42.952381";"0.123724";"0.819919";"349.380952";"1";"0.553000"
"45.166667";"0.194989";"0.822718";"348.250000";"1";"0.560000"
"49.619048";"0.180378";"0.854174";"347.428571";"1";"0.670000"
"45.583333";"0.625052";"0.810666";"345.875000";"1";"0.500000"
"55.285714";"0.126256";"0.858107";"348.809524";"1";"0.580000"
"43.232558";"1.511544";"0.797045";"335.813953";"1";"0.600000"
"43.232558";"1.300339";"0.826551";"338.976744";"1";"0.530000"
"43.666667";"0.255047";"0.842021";"347.571429";"1";"0.590000"
"48.142857";"0.436049";"0.837447";"343.476190";"1";"0.550000"
"41.674419";"1.357392";"0.795069";"332.837209";"1";"0.538000"
"44.333333";"0.289929";"0.847778";"347.285714";"1";"0.571000"
"49.604651";"0.806357";"0.834652";"342.697674";"1";"0.590000"
"50.095238";"0.287211";"0.841942";"347.095238";"1";"0.620000"
"55.952381";"0.138401";"0.866655";"349.380952";"1";"0.650000"
"45.666667";"0.359418";"0.835093";"346.476190";"1";"0.550000"
"48.534884";"0.795799";"0.825152";"341.465116";"1";"0.660000"
"47.458333";"0.462731";"0.840659";"345.541667";"1";"0.610000"
"50.458333";"0.213172";"0.843648";"346.416667";"1";"0.640000"
"33.302326";"2.326044";"0.737175";"323.953488";"1";"0.650000"
"48.619048";"0.329926";"0.829120";"346.857143";"1";"0.549000"
"51.380952";"0.250280";"0.868925";"347.809524";"1";"0.610000"
"41.571429";"0.113008";"0.800294";"349.380952";"1";"0.510000"
"52.190476";"0.303666";"0.851751";"347.238095";"1";"0.670000"
"52.047619";"0.257351";"0.858023";"347.095238";"1";"0.500000"
"43.833333";"0.353373";"0.830769";"344.500000";"1";"0.500000"
"55.142857";"0.103059";"0.865614";"348.476190";"1";"0.500000"
"55.952381";"0.086878";"0.869953";"348.000000";"1";"0.690000"
"41.380952";"0.134806";"0.828336";"348.666667";"1";"0.578000"
"39.333333";"0.532561";"0.798182";"340.291667";"1";"0.630000"
"50.523810";"0.382870";"0.844218";"346.047619";"1";"0.551000"
"49.000000";"0.307106";"0.854911";"347.523810";"1";"0.630000"
"53.333333";"0.137119";"0.848398";"348.000000";"1";"0.690000"
"56.428571";"0.154234";"0.860325";"349.380952";"1";"0.590000"
"41.651163";"1.326964";"0.802015";"338.116279";"1";"0.540000"
"53.809524";"0.234144";"0.864263";"345.761905";"1";"0.690000"
"41.720930";"1.440012";"0.794661";"332.441860";"1";"0.540000"
"52.476190";"0.223735";"0.849604";"349.809524";"1";"0.600000"
"52.750000";"0.224272";"0.864365";"347.708333";"1";"0.670000"
"48.666667";"0.308008";"0.855256";"347.904762";"1";"0.700000"
"36.837209";"2.163167";"0.757347";"332.511628";"1";"0.550000"
